Order_id,Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
222,26-01-2022,Sameer,Uttarakhand,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3,28.35
223,13-08-2021,Meera,Mizoram,Office Supplies,Labels,Avery 501,11.81,4,3.99
224,26-08-2023,Bhavana,Nagaland,Office Supplies,Storage,Crate-A-Files,26.16,3,1.96
225,25-09-2021,Deepti,Tamil Nadu,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",33.57,5,-25.74
226,23-03-2022,Deepak,Madhya Pradesh,Furniture,Furnishings,Eldon Wave Desk Accessories,4.99,3,1.37
227,29-05-2020,Kajal,Nagaland,Furniture,Furnishings,Document Clip Frames,20.02,3,5.50
228,18-10-2021,Karan,Himachal Pradesh,Technology,Accessories,"Logitech¬†Wireless Boombox Speaker - portable - wireless, wired",170.24,2,53.20
229,24-08-2020,Yash,Meghalaya,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,1.20
230,28-04-2023,Vikas,Karnataka,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,1.59
231,01-03-2022,Himani,Tamil Nadu,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,-3.86
232,27-06-2021,Divya,Karnataka,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,909.98
233,12-10-2022,Avinash,Odisha,Office Supplies,Labels,Avery 492,14.40,5,6.62
234,30-09-2021,Manisha,Arunachal Pradesh,Office Supplies,Paper,Xerox 1919,122.97,3,60.26
235,28-06-2021,Aditi,Bihar,Office Supplies,Art,American Pencil,9.32,4,2.70
236,28-11-2021,Ishaan,Uttarakhand,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,59.01
237,11-12-2022,Sheetal,Maharashtra,Office Supplies,Labels,Avery 505,59.20,5,22.20
238,05-02-2023,Ananya,Karnataka,Furniture,Furnishings,DAX Wood Document Frame,32.95,3,6.59
239,04-08-2021,Jatin,Meghalaya,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.38,3,-10.92
240,28-02-2022,Shalini,Tamil Nadu,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.64,4,-5.86
241,20-10-2020,Prateek,Kerala,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.47,5,-39.46
242,09-01-2024,Shreyas,Andhra Pradesh,Office Supplies,Paper,Xerox 1951,74.35,3,23.24
243,29-06-2022,Rahul,Mizoram,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,-35.36
244,29-11-2022,Ishaan,Himachal Pradesh,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,6.51
245,30-10-2022,Anushka,West Bengal,Office Supplies,Storage,Economy Rollaway Files,330.40,2,85.90
246,11-05-2021,Arjun,Odisha,Technology,Phones,Ooma Telo VoIP Home Phone System,604.75,6,37.80
247,20-04-2023,Karishma,Rajasthan,Office Supplies,Labels,Avery 476,9.91,3,3.22
248,30-01-2023,Bhavana,Telangana,Office Supplies,Paper,Xerox 190,24.90,5,11.70
249,30-05-2022,Monica,Telangana,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",40.48,2,14.57
250,07-12-2020,Jatin,Jharkhand,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.79,7,65.21
251,09-03-2021,Avinash,Chhattisgarh,Office Supplies,Art,Newell 35,6.56,2,1.90
252,22-07-2023,Akhil,Assam,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
253,08-12-2021,Ishita,Punjab,Technology,Accessories,Imation¬†Swivel¬†Flash Drive¬†USB¬†flash drive¬†- 8 GB,45.48,4,15.92
254,19-12-2022,Vaibhav,Kerala,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,6,9.92
255,07-02-2024,Shalini,Goa,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.30,3,8.62
256,19-02-2021,Ravi,Kerala,Office Supplies,Art,Newell 308,3.36,2,0.84
257,08-02-2024,Manisha,Arunachal Pradesh,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,9.43
258,02-07-2020,Karthik,Tripura,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,2.88
259,30-06-2023,Aniket,Uttarakhand,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9.00
260,18-04-2022,Monica,Andhra Pradesh,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,2.88
261,22-04-2022,Sanjay,Rajasthan,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,106.62
262,23-12-2021,Dev,West Bengal,Technology,Phones,AT&T TR1909W,302.38,3,22.68
263,25-12-2021,Karthik,Andhra Pradesh,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.59,1,-143.25
264,01-01-2024,Ishan,Jharkhand,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.84,3,-152.72
265,19-05-2020,Aditi,Jharkhand,Office Supplies,Art,Peel-Off China Markers,49.65,5,20.85
266,20-04-2022,Harsh,Arunachal Pradesh,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0.00
267,15-03-2023,Ankit,Rajasthan,Office Supplies,Labels,Avery 490,44.40,3,22.20
268,04-09-2021,Raman,Tripura,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.50,5,2.94
269,24-04-2020,Arjun,Telangana,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.67,2,-12.10
270,26-02-2020,Kajal,Odisha,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,113.31
271,19-06-2021,Isha,Meghalaya,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94,7,88.18
272,28-07-2022,Ishan,Madhya Pradesh,Furniture,Chairs,"Global Stack Chair without Arms, Black",127.30,7,-9.09
273,11-05-2022,Shraddha,West Bengal,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.30,2,6.47
274,07-11-2022,Avinash,Mizoram,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,252.59
275,21-02-2023,Varun,Jharkhand,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,14.83
276,27-09-2022,Gayatri,Bihar,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,-0.60
277,08-07-2021,Chirag,Uttar Pradesh,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,-13.83
278,27-02-2020,Monica,Uttar Pradesh,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.98,2,14.00
279,28-02-2021,Karishma,Uttar Pradesh,Office Supplies,Binders,Avery Hole Reinforcements,1.87,1,-1.31
280,17-08-2022,Rohit,Tamil Nadu,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.49,7,98.48
281,21-09-2021,Karthik,Haryana,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.65,5,-10.12
282,19-12-2022,Bhavya,Odisha,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.03,2,1.06
283,09-03-2023,Sarika,Karnataka,Office Supplies,Labels,Avery 490,29.60,2,14.80
284,18-01-2023,Nidhi,Gujarat,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.09,4,5.55
285,01-09-2020,Aniket,Haryana,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,2.68
286,26-10-2023,Uma,Haryana,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,3.06
287,01-01-2020,Nisha,Goa,Office Supplies,Paper,Xerox 1990,15.84,3,7.13
288,31-10-2022,Suresh,Himachal Pradesh,Technology,Phones,Motorola Droid Maxx,1049.93,7,293.98
289,13-11-2020,Khushi,Mizoram,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.90,5,40.27
290,18-10-2020,Chirag,Chhattisgarh,Office Supplies,Paper,Xerox 1898,26.72,5,9.35
291,19-05-2023,Jaya,Nagaland,Office Supplies,Paper,Xerox 1947,33.49,7,10.47
292,22-08-2021,Kunal,Odisha,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,46.20
293,22-06-2022,Aditi,Jharkhand,Office Supplies,Envelopes,Staple envelope,11.16,2,5.58
294,01-07-2022,Deepak,Rajasthan,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,22.43
295,24-11-2023,Aman,West Bengal,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,57.59
296,03-07-2022,Sunil,Chhattisgarh,Office Supplies,Labels,Avery 518,18.90,6,9.07
297,08-10-2022,Vinay,Manipur,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,2.35
298,06-05-2022,Yash,Sikkim,Office Supplies,Art,Newell 319,79.36,4,23.81
299,29-05-2022,Chirag,Punjab,Office Supplies,Binders,Avery Non-Stick Binders,7.18,2,2.25
300,31-12-2022,Rohan,Haryana,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,9.30
301,31-05-2023,Sakshi,Telangana,Technology,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,42.99
302,22-09-2020,Advait,Chhattisgarh,Office Supplies,Paper,Xerox 209,19.44,3,9.33
303,24-12-2021,Tarun,Kerala,Office Supplies,Paper,Xerox 1966,12.96,2,6.35
304,10-07-2022,Harsh,Andhra Pradesh,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,26.63
305,25-07-2023,Anushka,Goa,Office Supplies,Art,Crayola Colored Pencils,22.96,7,7.58
306,13-03-2023,Aarushi,Haryana,Technology,Phones,AT&T CL82213,28.99,1,8.41
307,06-06-2021,Abhishek,West Bengal,Office Supplies,Paper,Xerox 1957,12.96,2,6.35
308,21-01-2024,Gunjan,Arunachal Pradesh,Office Supplies,Art,Newell 321,22.96,7,6.66
309,20-06-2020,Udit,Kerala,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,83.28
310,30-10-2020,Sonam,Andhra Pradesh,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",49.63,4,3.72
311,02-03-2023,Chetan,Rajasthan,Office Supplies,Storage,Adjustable Personal File Tote,52.10,4,3.91
312,19-01-2022,Monica,Tripura,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,26.70,2,7.48
313,13-01-2020,Isha,Bihar,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.20,5,18.09
314,15-04-2020,Uma,Nagaland,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,4.58
315,08-06-2020,Saloni,Andhra Pradesh,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,20.69
316,16-10-2022,Riya,Andhra Pradesh,Office Supplies,Binders,Ibico Standard Transparent Covers,115.36,7,56.53
317,09-08-2022,Rakesh,Tripura,Office Supplies,Binders,Large Capacity Hanging Post Binders,44.91,6,-35.93
318,12-01-2020,Rajesh,Mizoram,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.30,1,-2.19
319,08-04-2022,Sourabh,Telangana,Furniture,Tables,KI Adjustable-Height Table,154.76,3,-36.11
320,24-04-2023,Prateek,West Bengal,Technology,Accessories,Imation¬†Secure+ Hardware Encrypted USB 2.0¬†Flash Drive; 16GB,116.78,2,21.90
321,31-05-2023,Shubham,West Bengal,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,111.10
322,26-09-2022,Advait,Chhattisgarh,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.90,2,2.03
323,14-12-2020,Ankit,Kerala,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,15.63
324,15-12-2022,Sandeep,Gujarat,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,12.91
325,25-04-2022,Rohan,West Bengal,Office Supplies,Paper,Xerox 211,19.44,3,9.33
326,22-10-2021,Anand,Odisha,Office Supplies,Paper,Xerox 194,55.48,1,26.63
327,29-03-2022,Yogesh,Tamil Nadu,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,18.45
328,04-01-2021,Anushka,Jharkhand,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",65.57,2,23.77
329,23-10-2020,Sourabh,Meghalaya,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,131.99
330,23-11-2023,Amrita,Uttar Pradesh,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2,2.78
331,26-03-2020,Vipul,Andhra Pradesh,Technology,Phones,AT&T TR1909W,629.95,5,163.79
332,11-07-2021,Ayush,Mizoram,Office Supplies,Paper,Xerox 1945,122.97,3,60.26
333,01-10-2022,Gaurav,Telangana,Office Supplies,Paper,Xerox 226,58.32,9,27.99
334,14-06-2020,Mayank,Andhra Pradesh,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,200.97,3,50.24
335,23-11-2021,Ayush,Andhra Pradesh,Office Supplies,Fasteners,Binder Clips by OIC,2.37,2,0.83
336,15-11-2021,Karan,Goa,Office Supplies,Paper,Things To Do Today Spiral Book,19.01,3,6.89
337,06-07-2020,Chirag,Kerala,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,316.14
338,27-04-2020,Deepti,Odisha,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",49.79,8,-11.83
339,31-01-2024,Shailendra,Punjab,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49
340,21-11-2022,Shraddha,Sikkim,Technology,Accessories,Logitech Wireless Headset h800,399.96,4,139.99
341,28-07-2020,Sachin,Tripura,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,-94.66
342,25-10-2020,Karan,Andhra Pradesh,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",6.91,3,2.33
343,22-06-2021,Vineet,Maharashtra,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.98,3,81.59
344,01-07-2023,Sameer,Gujarat,Office Supplies,Paper,Xerox 224,10.37,2,3.63
345,26-09-2023,Shakshi,Himachal Pradesh,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,335.94,7,41.99
346,29-06-2021,Janhvi,Uttarakhand,Office Supplies,Binders,GBC Personal VeloBind Strips,9.58,1,3.35
347,12-05-2023,Varun,Arunachal Pradesh,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,758.35,6,265.42
348,28-07-2023,Ramesh,Punjab,Office Supplies,Storage,Eldon Simplefile Box Office,87.08,7,24.38
349,15-02-2024,Meera,Nagaland,Technology,Phones,AT&T SB67148 SynJ,105.58,2,9.24
350,18-04-2021,Abhishek,Goa,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6,91.32
351,23-03-2020,Nikhil,Maharashtra,Technology,Phones,Pyle PMP37LED,1075.09,14,94.07
352,23-03-2020,Aditi,Sikkim,Technology,Phones,AT&T 1080 Corded phone,438.37,4,38.36
353,16-04-2023,Saloni,Jharkhand,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.09,7,6.56
354,12-11-2021,Ishaan,Odisha,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.50,3,-18.15
355,08-03-2023,Gunjan,Gujarat,Office Supplies,Paper,Xerox 213,32.40,5,15.55
356,04-07-2020,Lakshay,Chhattisgarh,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,16.27
357,04-01-2023,Tanvi,Maharashtra,Office Supplies,Art,Newell 314,17.86,4,1.12
358,21-02-2022,Nisha,Meghalaya,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,509.97,10,-407.98
359,13-07-2021,Vineet,Rajasthan,Office Supplies,Fasteners,Staples,30.99,13,10.07
360,11-08-2023,Rakesh,Karnataka,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",71.93,12,8.39
361,31-05-2023,Vinita,Arunachal Pradesh,Office Supplies,Labels,Avery 479,7.83,3,3.60
362,13-08-2021,Vishal,Rajasthan,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,31.02
363,31-07-2023,Chirag,Chhattisgarh,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,76.98
364,29-03-2022,Gaurav,Haryana,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.07,6,9.77
365,02-04-2021,Chirag,Gujarat,Technology,Machines,Ativa MDM8000 8-Sheet Micro-Cut Shredder,287.97,4,97.19
366,29-09-2021,Manisha,Rajasthan,Office Supplies,Art,Newell 351,13.12,4,3.80
367,25-08-2022,Kunal,Madhya Pradesh,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",10.75,5,3.55
368,01-07-2020,Arjun,Bihar,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,3.60
369,13-07-2022,Anand,Rajasthan,Office Supplies,Art,Prang Dustless Chalk Sticks,2.69,2,1.01
370,14-03-2023,Shreyas,Maharashtra,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.06,3,-18.12
371,10-01-2022,Lakshay,Madhya Pradesh,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3,50.41
372,02-02-2022,Ankit,Chhattisgarh,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.98,3,28.50
373,13-06-2021,Arjun,Rajasthan,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,26.65
374,18-07-2021,Vishal,Mizoram,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,26.70
375,05-09-2021,Sachin,Meghalaya,Office Supplies,Paper,Xerox 232,71.28,11,34.21
376,04-12-2023,Yogesh,Bihar,Furniture,Tables,Bush Advantage Collection Round Conference Table,744.10,5,-95.67
377,29-05-2021,Vineet,Tamil Nadu,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,5.61
378,10-01-2023,Priya,Maharashtra,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,401.59,2,-131.95
379,15-02-2022,Shreyas,Tripura,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",59.92,4,27.56
380,16-11-2020,Anushka,Uttar Pradesh,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5,5.58
381,28-09-2020,Ishan,Goa,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",828.84,6,0.00
382,10-01-2022,Ankit,Mizoram,Office Supplies,Envelopes,Staple envelope,247.84,8,121.44
383,06-04-2023,Abhilasha,West Bengal,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.91,3,3.35
384,07-08-2020,Vikas,Tamil Nadu,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.50,3,-1.75
385,10-10-2020,Karan,Nagaland,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,-12.06
386,10-07-2021,Lakshay,Goa,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",281.37,2,-12.06
387,31-08-2023,Gunjan,Punjab,Office Supplies,Binders,Zipper Ring Binder Pockets,7.49,8,-5.24
388,23-03-2020,Aditi,Odisha,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,22.34,4,7.82
389,05-11-2021,Aman,Mizoram,Office Supplies,Paper,Xerox 1891,48.91,1,22.99
390,27-05-2023,Nidhi,Goa,Office Supplies,Paper,Xerox 1985,10.37,2,3.63
391,29-02-2020,Vinita,Nagaland,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.55
392,22-12-2021,Jhanvi,Tamil Nadu,Technology,Phones,AT&T CL2909,302.38,3,37.80
393,06-07-2021,Vinita,Uttarakhand,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,63.68
394,16-07-2023,Sagar,Andhra Pradesh,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,78.51
395,06-09-2023,Swati,Andhra Pradesh,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.70
396,05-05-2021,Saurabh,Sikkim,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,23.03
397,26-06-2020,Vinay,Jharkhand,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.29,6,5.72
398,09-12-2023,Anand,Haryana,Office Supplies,Art,Newell 347,21.40,5,6.21
399,11-09-2020,Ayush,Bihar,Office Supplies,Labels,Avery 495,12.60,2,5.80
400,28-06-2021,Karishma,Andhra Pradesh,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,9.39
401,30-08-2021,Aditi,Madhya Pradesh,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,129.38
402,26-11-2021,Riya,Haryana,Office Supplies,Art,Blackstonian Pencils,5.34,2,1.50
403,17-05-2023,Shreyas,Madhya Pradesh,Office Supplies,Labels,Avery 488,3.15,1,1.51
404,02-06-2020,Chetan,Tamil Nadu,Office Supplies,Labels,Avery File Folder Labels,6.91,3,2.51
405,30-01-2020,Hari,Bihar,Office Supplies,Storage,X-Rack File for Hanging Folders,27.10,3,2.03
406,19-01-2020,Nikhil,Rajasthan,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",177.57,2,-37.73
407,09-06-2023,Anand,Assam,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,5,126.00
408,08-12-2022,Anand,Odisha,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,57.59
409,13-01-2022,Ananya,Assam,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,5.94
410,17-01-2022,Vineet,Meghalaya,Furniture,Chairs,"Global Stack Chair without Arms, Black",51.96,2,12.99
411,02-02-2021,Rohan,Mizoram,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,3,8.61
412,04-10-2020,Jhanvi,Haryana,Furniture,Chairs,Global Leather Executive Chair,561.58,2,70.20
413,02-12-2022,Gaurav,Kerala,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,99.92,5,-1.25
414,10-07-2022,Ishita,West Bengal,Technology,Phones,Square Credit Card Reader,19.98,2,5.19
415,10-08-2023,Jai,Tripura,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,16.25
416,30-04-2020,Shivam,Manipur,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,45.49
417,07-07-2020,Tarun,Bihar,Office Supplies,Storage,Economy Rollaway Files,826.00,5,214.76
418,23-01-2022,Uma,Gujarat,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,26.14,3,1.96
419,30-09-2020,Raman,Bihar,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,90.00
420,11-09-2020,Aditi,Uttarakhand,Office Supplies,Labels,Avery 481,21.56,7,10.35
421,25-05-2021,Janhvi,Meghalaya,Office Supplies,Binders,GBC Poly Designer Binding Covers,40.18,3,14.56
422,28-02-2020,Gaurav,Karnataka,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",10.90,3,3.95
